Process_ID,Resource_ID,Allocated,Requested,Available,Priority,Wait_Time,Total_System_Resources,Hold_and_Wait,System_Load,Circular_Wait_Probability,Deadlock_State
16,5,3,6,14,6,43,50,0,2.0489789449429265,0.23,Safe
17,1,6,4,2,7,21,92,1,1.2668572668468154,0.13,Safe
8,4,6,6,7,2,16,25,0,2.7209970526569416,0.05,Safe
12,8,7,3,3,10,15,41,0,1.0549688306231793,0.28,Safe
19,8,0,2,11,4,33,63,0,1.3819365740583294,0.55,Safe
7,6,4,2,1,8,21,76,1,2.782907926629856,0.85,Deadlock
8,8,2,7,7,7,44,44,1,2.911169307731596,0.57,Deadlock
18,5,4,5,6,8,1,31,1,1.5411014768737406,0.15,Safe
20,4,2,3,5,8,29,78,0,1.2735281184965235,0.97,Deadlock
8,6,1,1,10,9,36,48,0,2.0394474050805678,0.33,Safe
4,10,0,4,12,7,20,32,1,2.1283267124814875,0.05,Safe
9,5,5,7,2,4,31,77,0,2.1194773097048634,0.11,Safe
1,1,4,5,12,2,47,84,0,1.6623289832300092,0.11,Safe
15,9,6,7,1,5,0,75,1,2.6013955725353473,0.32,Safe
18,2,0,0,9,6,6,99,0,1.611009450213562,0.32,Safe
1,1,6,7,11,2,16,83,0,2.7330433261126172,0.29,Safe
7,6,6,1,14,1,14,23,0,2.22389066761612,0.67,Safe
3,2,2,4,14,7,17,35,0,1.5381737090566165,0.36,Safe
11,1,7,2,6,1,29,96,0,2.1334940898945725,0.83,Deadlock
7,5,5,7,11,5,3,44,0,1.170844976218669,0.81,Safe
12,4,3,5,13,6,43,91,0,2.95757852037619,0.75,Deadlock
8,3,1,5,14,8,9,68,0,2.9096525358815644,0.5,Safe
19,10,2,6,4,6,12,32,0,1.3387888384284994,0.44,Safe
20,3,3,3,13,4,33,42,1,1.6988343792863998,0.81,Deadlock
2,2,1,4,2,8,6,32,0,2.967045616337317,0.98,Deadlock
1,3,1,0,6,9,22,68,1,2.291479095917442,0.24,Safe
8,8,3,0,10,8,44,55,1,2.829317574575437,0.75,Deadlock
11,8,0,4,14,3,40,72,1,2.668526952266668,0.09,Deadlock
1,10,7,2,10,2,36,37,1,2.3859020906394854,0.2,Deadlock
12,1,1,1,10,8,46,48,1,1.1446005668296206,0.95,Deadlock
16,1,7,6,1,5,8,50,1,2.3851279063124937,0.43,Safe
20,7,7,7,1,7,18,93,1,2.3020735178151805,0.12,Safe
5,10,5,7,7,9,35,27,0,1.4214704136812546,0.93,Deadlock
14,8,5,5,8,1,46,90,1,2.5424650372811435,0.61,Deadlock
6,1,1,1,11,7,32,45,1,2.875606623895306,0.87,Deadlock
6,10,3,0,7,10,30,60,1,1.3817771964209444,0.3,Safe
11,9,4,3,2,8,12,26,0,1.0993426040133378,0.95,Safe
1,1,6,2,8,1,18,69,0,2.5037880712962304,0.27,Safe
14,5,5,0,2,1,28,46,0,2.5522243937618527,0.82,Deadlock
19,5,4,4,15,4,32,69,1,1.6107917896959836,0.61,Deadlock
17,6,2,2,5,8,29,20,0,1.6143192349350124,0.55,Safe
18,7,7,7,2,9,24,60,1,1.4371123692398151,0.97,Deadlock
4,1,5,1,15,4,1,76,0,2.5351714920873656,0.79,Deadlock
20,1,1,1,1,9,24,100,0,1.0966396138530143,0.48,Safe
14,3,6,3,13,9,27,45,1,2.6525556012218994,0.63,Safe
6,5,2,5,5,9,27,24,0,2.7136366863149686,0.97,Deadlock
14,9,6,3,15,2,26,85,1,1.5832169818006085,0.41,Safe
4,9,4,1,5,6,40,77,0,2.920472302924009,0.71,Deadlock
11,9,0,7,4,6,48,43,1,1.8615664365955455,0.78,Deadlock
5,8,5,6,15,6,41,95,0,1.1001006895004677,0.2,Safe
3,8,4,1,6,5,3,69,0,1.1046195468396784,0.09,Safe
8,10,0,7,0,9,34,26,0,1.7899303330860732,0.06,Deadlock
12,2,0,6,3,1,21,56,0,1.3142863601273311,0.12,Deadlock
20,8,7,4,6,1,4,50,0,1.8053832593418715,0.75,Deadlock
1,6,3,6,13,10,21,93,0,1.0836087491078865,0.81,Safe
3,2,7,0,4,3,20,25,0,1.0590720535742613,0.13,Safe
1,8,6,7,14,8,41,69,0,2.163072687184634,0.21,Safe
4,1,0,6,11,1,21,77,0,1.8323128284842845,0.84,Deadlock
13,8,4,0,5,8,4,50,1,2.1414773288444797,0.33,Safe
20,1,4,0,7,4,33,95,1,1.2590978043587335,0.78,Deadlock
11,6,3,7,8,1,15,60,1,2.3726074641163963,0.76,Deadlock
2,5,5,2,7,2,11,46,0,1.544692438933091,0.95,Deadlock
12,7,3,5,4,10,50,48,0,2.7036891946055555,0.58,Safe
15,6,7,4,4,4,24,36,0,2.505243933068035,0.09,Safe
5,6,4,1,9,9,48,95,0,1.1594105478436183,0.98,Safe
11,7,6,7,14,2,16,27,0,2.0777229576754364,0.1,Safe
6,5,4,4,2,2,48,39,1,2.934480263442964,0.33,Deadlock
17,2,0,5,13,2,39,87,0,1.8987550885239648,0.5,Safe
2,3,6,1,6,8,47,50,0,2.051669057716923,0.81,Deadlock
8,8,5,7,8,2,1,33,1,2.3902848410779116,0.81,Deadlock
9,6,3,7,6,6,9,53,0,1.9708888249107983,0.89,Deadlock
15,3,1,6,6,8,45,29,0,1.782803121959436,0.27,Safe
15,9,5,3,2,3,32,55,1,2.2758682181841285,0.04,Deadlock
4,10,5,3,9,5,44,55,1,1.4721502230606678,0.91,Deadlock
15,9,2,6,10,1,45,41,0,1.0665096959235572,0.51,Safe
12,3,2,6,7,3,1,34,0,2.2250094148047093,0.59,Safe
9,3,7,0,14,1,37,89,0,2.1271083754454545,0.11,Safe
2,5,7,1,3,10,42,73,0,1.4162616316124825,0.64,Safe
8,9,6,2,13,10,14,80,0,2.20079708600964,0.08,Safe
18,6,5,3,11,4,5,70,0,1.840793168721261,0.81,Deadlock
16,10,7,3,0,3,11,58,1,2.3816238585922873,0.78,Deadlock
5,10,1,4,14,6,39,52,0,1.855836333924532,0.01,Safe
6,10,6,0,4,2,49,57,0,1.7757305893439772,0.64,Safe
2,2,5,6,1,7,40,25,1,2.3489316504123545,0.71,Deadlock
11,4,5,7,8,10,43,63,1,2.525113701797744,0.09,Deadlock
17,3,4,3,13,10,24,63,1,1.0648023873684613,0.9,Safe
12,2,0,0,0,1,34,20,0,2.4554886017481037,0.71,Deadlock
14,2,2,4,4,9,29,97,1,1.5726650367099086,0.15,Safe
12,2,2,6,14,3,39,63,1,2.2318723435068115,0.95,Deadlock
6,3,1,6,5,6,4,70,0,1.3672511359571113,0.02,Safe
13,2,5,7,10,10,27,94,0,1.1423646757094827,0.15,Safe
10,2,6,5,13,1,11,72,1,1.837225695010936,0.64,Safe
12,1,2,5,2,8,40,21,0,1.631052413945608,0.81,Deadlock
17,3,0,2,11,4,40,67,1,1.6210692619521894,0.69,Deadlock
19,3,2,0,6,3,43,59,0,2.359251163012785,0.01,Safe
11,4,1,7,4,6,29,77,1,2.722519713268589,0.86,Deadlock
17,10,5,7,14,1,18,73,0,2.9918159107120874,0.94,Deadlock
2,4,5,7,8,5,12,96,1,2.921213436739256,0.93,Deadlock
6,7,2,6,15,3,17,53,0,2.8358634383387358,0.96,Deadlock
11,7,7,3,1,10,5,36,1,1.2737388352884678,0.03,Safe
16,3,0,4,6,5,15,65,1,2.8515139187431586,0.73,Deadlock
5,6,2,4,12,2,16,64,1,2.9325323244015267,0.58,Safe
9,8,2,0,5,1,23,34,0,2.866413339595849,0.62,Safe
1,4,2,2,12,8,20,42,1,1.5648227335213305,0.03,Safe
12,3,4,0,6,3,29,24,1,1.358365226621309,0.03,Safe
7,7,7,4,10,6,11,51,0,1.8544744731542377,0.22,Safe
11,7,5,0,1,10,22,81,1,2.9730817494764326,0.41,Safe
10,8,2,1,11,4,50,42,1,2.957408533855115,0.86,Deadlock
1,3,4,6,3,10,24,80,0,1.4837557075151546,0.81,Deadlock
1,3,5,3,15,1,43,88,1,2.3194979227974013,0.96,Deadlock
3,5,6,7,4,10,13,72,0,2.390717679222456,0.07,Safe
2,2,6,3,11,10,4,46,0,2.276836579736453,0.79,Deadlock
3,4,4,2,4,10,12,30,0,2.032675300129403,0.15,Safe
16,2,5,1,3,10,32,25,1,1.6836811929421607,0.41,Deadlock
9,8,0,2,15,4,4,72,1,2.2322318068494345,0.56,Safe
10,9,0,2,10,5,42,51,0,1.8542409936188982,0.36,Safe
14,6,1,0,8,4,12,39,0,1.952101376614985,0.75,Deadlock
15,7,3,4,5,9,22,55,0,2.076090051989284,0.55,Safe
19,7,1,3,7,6,26,26,0,1.344492863233078,0.68,Safe
2,9,0,5,0,3,31,40,1,1.4626203890645353,0.9,Deadlock
2,3,3,6,4,5,32,89,0,2.4095017215014387,0.76,Deadlock
12,7,6,7,8,3,32,21,1,1.0740973893363166,0.92,Deadlock
9,1,4,2,14,1,30,62,0,2.029953208575445,0.99,Deadlock
12,4,2,3,5,8,3,36,0,1.6230270948989014,0.57,Safe
6,1,5,5,1,1,18,42,1,1.5687338402726654,0.15,Safe
2,10,5,2,12,4,41,21,0,1.0646572769328635,0.85,Safe
20,3,2,4,9,9,49,64,0,1.101375427104046,0.18,Safe
9,7,1,6,5,5,31,45,0,2.201430285979968,0.5,Safe
20,8,3,2,0,10,15,23,0,1.6804314745374607,0.7,Safe
3,6,1,1,7,5,24,76,0,2.9523738928912193,0.23,Safe
4,1,0,6,14,7,5,94,0,1.3988640157602075,0.44,Safe
8,4,1,2,9,6,44,87,0,2.7150538867801175,0.94,Deadlock
3,4,1,3,3,9,6,47,1,1.9686686320358133,0.06,Safe
18,4,6,1,6,1,20,63,1,2.7191901829784833,0.93,Deadlock
11,3,6,4,9,1,6,70,0,2.852411116097363,0.07,Safe
8,2,2,6,12,1,39,85,1,2.8261200186863085,0.34,Deadlock
2,2,0,5,9,1,21,78,0,2.3357313207714503,0.92,Deadlock
3,2,4,6,2,8,32,43,1,2.8148023805735445,0.61,Deadlock
5,6,6,0,9,1,28,33,0,1.140424402151609,0.36,Safe
5,3,1,3,0,1,21,60,0,1.9040137089599944,0.13,Deadlock
13,3,3,5,15,7,8,96,0,2.819667858637109,0.62,Safe
20,3,5,4,11,3,20,48,1,1.4832728974246157,0.47,Safe
6,7,1,7,5,10,50,48,1,2.992629614386153,0.43,Deadlock
9,2,7,6,11,6,29,84,1,2.392259455829194,0.51,Safe
5,7,3,7,5,8,7,47,1,1.965478641167597,0.94,Deadlock
17,7,4,7,3,4,26,57,1,1.0602143380030855,0.52,Safe
17,6,3,2,0,10,39,22,1,2.196687069028347,0.69,Deadlock
1,7,7,2,12,2,14,86,1,2.8614921957044714,0.87,Deadlock
1,2,0,5,3,8,49,30,0,1.5754747124824282,0.13,Deadlock
8,5,5,5,9,2,50,88,1,2.568886108691304,0.97,Deadlock
15,9,0,5,8,2,0,61,1,2.143605776292736,0.41,Safe
19,10,4,2,11,1,42,56,0,2.9544808902167237,0.8,Deadlock
14,2,1,3,6,5,36,31,1,2.0504852983082067,0.63,Deadlock
17,4,3,0,11,3,19,80,1,2.5493695797827405,0.54,Safe
5,10,4,0,6,5,47,99,0,2.505468679854241,0.37,Safe
2,5,3,6,0,7,0,25,1,2.6769704664524943,0.34,Deadlock
17,8,3,5,11,7,27,36,1,1.3075302722452264,0.27,Safe
18,10,6,0,5,4,15,62,0,2.118180193086152,0.98,Deadlock
20,8,2,7,12,3,20,41,0,1.6537347089180532,0.56,Safe
3,4,3,1,4,6,28,46,1,1.6163681893153117,0.62,Safe
6,10,7,4,11,9,6,71,0,2.4416958814054226,0.69,Safe
11,1,1,2,9,10,4,90,0,2.5345482160129675,0.45,Safe
10,3,3,3,11,1,23,33,1,2.1345067871216052,0.92,Deadlock
6,9,3,7,2,4,50,53,1,1.3134143281417852,0.24,Deadlock
3,10,5,2,11,5,19,51,0,1.1361227499250048,0.41,Safe
6,9,2,7,4,1,13,50,1,2.594568229958437,0.69,Deadlock
16,9,5,0,0,2,4,71,0,2.924683027498957,0.91,Deadlock
5,9,6,0,8,7,36,67,1,1.9787719929036456,0.85,Deadlock
9,4,2,0,8,6,32,56,1,1.6933622799099213,0.23,Deadlock
10,9,6,2,3,3,5,94,0,2.583572258256106,0.53,Safe
6,5,1,6,3,3,46,22,0,1.0259471375038443,0.34,Deadlock
18,9,7,0,3,10,34,76,0,1.7516595204849192,0.91,Deadlock
13,5,6,7,8,6,40,86,0,2.447829029240774,0.36,Safe
6,7,3,0,1,1,13,25,0,2.7690366003638838,0.15,Safe
6,7,1,7,6,10,13,22,1,1.8159046748166061,1.0,Deadlock
7,7,3,6,6,1,10,70,1,1.2255737748421982,0.3,Safe
12,1,2,1,4,9,43,90,0,2.121532601031454,0.59,Safe
18,6,7,1,9,4,49,47,0,2.781212024593692,0.22,Safe
5,8,5,3,3,4,12,76,0,2.0501066743629,0.33,Safe
20,9,4,0,15,10,18,62,0,1.046382682833828,0.6,Safe
3,2,3,5,4,3,49,76,0,1.3002156822728175,0.11,Safe
20,6,5,2,2,10,25,82,0,2.882398555793878,0.72,Deadlock
8,1,7,1,4,8,10,40,0,1.3988461946592556,0.38,Safe
15,4,7,0,11,4,39,72,1,1.917033493554543,0.19,Deadlock
6,4,1,6,5,4,11,52,1,2.7323745854755526,0.35,Safe
15,8,5,6,8,9,25,60,0,2.5355333934939406,0.06,Safe
10,2,1,4,5,2,10,26,1,1.9611718093491821,0.45,Safe
13,4,5,4,7,9,33,66,1,2.2030866291006843,0.58,Deadlock
20,8,6,2,7,6,21,87,0,1.9636086587145496,0.34,Safe
9,2,2,4,2,1,45,40,1,2.666016611461966,0.03,Deadlock
8,1,1,2,8,10,9,70,0,1.0173092260391745,0.85,Safe
5,4,0,6,0,6,27,20,1,2.6326273373069977,0.28,Deadlock
14,8,5,5,13,8,6,80,0,1.7029933983785461,0.79,Deadlock
17,1,4,5,7,3,31,57,0,2.86752787646894,0.23,Safe
12,10,6,7,7,7,47,98,0,2.262421324281606,0.66,Safe
4,4,7,4,2,1,28,90,0,2.550273020090661,0.59,Safe
8,7,5,1,13,2,23,88,0,2.758309031789856,0.54,Safe
9,3,7,0,0,3,41,51,1,2.657465277665778,0.84,Deadlock
12,6,5,7,15,7,40,64,0,2.811418289031172,0.95,Deadlock
15,5,7,4,0,7,3,22,1,2.524927747670949,0.82,Deadlock
14,4,5,0,0,10,33,22,0,1.1928535844171826,0.75,Safe
12,1,1,5,11,3,28,46,0,2.3647925943948938,0.08,Safe
10,3,3,1,12,1,31,50,0,2.4325470045463398,0.78,Deadlock
4,4,0,7,0,1,2,64,0,2.6785722691376996,0.45,Deadlock
16,1,6,0,15,2,27,62,1,1.3729634025757418,0.86,Deadlock
1,10,4,2,7,1,24,90,1,2.5402985884693816,0.39,Safe
15,6,0,2,7,1,46,26,0,1.9959725202756802,0.03,Safe
4,2,7,4,13,9,19,58,1,2.92209556114744,0.37,Safe
14,2,4,5,3,4,8,83,0,1.7912559966230686,0.92,Deadlock
13,1,1,6,3,9,15,85,0,1.2547222411238133,0.06,Deadlock
5,4,7,5,4,9,10,33,0,1.016300350107151,0.46,Safe
10,2,7,1,9,3,36,66,0,1.2663043876505853,0.77,Deadlock
6,4,7,4,6,6,20,97,1,2.170661907897454,0.91,Deadlock
10,9,7,3,7,7,9,78,0,2.7841867145811547,0.51,Safe
20,6,5,4,14,3,8,73,0,2.4959355254213387,0.15,Safe
10,4,4,2,3,6,36,39,0,2.9052018392877503,0.97,Deadlock
20,2,7,2,15,2,37,34,1,1.5457572603377034,0.25,Deadlock
17,6,3,3,1,1,21,56,0,1.489070339094894,0.05,Safe
4,6,4,1,6,4,38,48,0,1.3373422944653006,0.03,Safe
5,8,4,5,15,6,6,54,1,1.9383289894124587,0.67,Safe
4,2,4,6,11,5,7,93,0,1.3966426339791536,0.41,Safe
11,4,5,6,15,5,3,70,1,2.028014048069271,0.57,Safe
17,1,0,0,15,8,13,90,0,1.8658863795319114,0.85,Deadlock
3,8,3,5,4,4,32,64,0,2.9634644183311587,0.98,Deadlock
20,5,0,7,7,3,0,77,0,1.1442759600741088,0.21,Safe
12,9,2,7,14,10,27,51,0,1.0161706599884643,0.32,Safe
20,1,2,6,11,5,6,37,1,1.3105943884384406,0.61,Safe
6,7,4,3,2,1,18,43,1,2.4937825775964777,0.44,Safe
12,7,0,6,11,4,45,45,1,1.9605698081186143,0.91,Deadlock
15,6,5,5,15,1,50,67,0,2.4173486048735127,0.64,Safe
18,8,7,0,11,2,30,89,1,2.3366204467471636,0.52,Safe
19,1,4,2,8,1,27,35,1,1.1570613962784615,0.22,Safe
2,10,5,1,9,10,41,58,0,2.5226642154317362,0.0,Safe
18,1,6,0,8,9,19,54,1,1.496781668215648,0.67,Safe
3,2,0,4,12,3,25,45,1,2.845264940306376,0.87,Deadlock
19,4,3,7,6,2,23,27,0,1.5088617521138916,0.63,Safe
7,4,7,2,8,5,6,43,1,2.7776989214037595,0.0,Safe
12,6,1,6,4,3,37,53,1,1.6020547525333013,0.12,Deadlock
8,5,7,1,6,7,46,71,1,1.9972765323588024,0.85,Deadlock
20,4,0,1,13,1,29,71,1,2.4503918861875214,0.97,Deadlock
19,5,0,1,1,9,29,50,0,1.5576302731059648,0.26,Safe
4,9,3,0,9,10,39,36,1,2.126239675373741,0.08,Deadlock
19,4,0,3,9,10,2,87,0,1.9799400318544675,0.08,Safe
6,5,5,5,14,3,45,46,0,1.8054353814511452,0.21,Safe
19,6,4,0,7,7,12,27,1,2.961817970420343,0.55,Safe
20,2,1,5,10,8,41,56,0,2.028760106997008,0.58,Safe
10,4,1,4,0,5,29,92,1,2.53507397762123,0.59,Deadlock
19,5,0,5,0,6,50,90,1,2.7022835270140497,0.89,Deadlock
10,2,4,4,11,10,33,62,1,1.686558457830168,0.95,Deadlock
9,9,4,3,4,5,10,21,0,1.1451306950300957,0.6,Safe
19,10,1,4,2,5,23,68,1,1.7569459608098885,0.34,Deadlock
1,3,4,3,4,3,26,87,0,2.1365907342853667,0.89,Deadlock
16,3,5,3,1,9,32,100,1,2.5916976046270968,0.92,Deadlock
4,10,6,4,1,5,12,43,0,1.3167272915648829,0.11,Safe
13,6,5,0,8,4,12,33,1,2.7278150150840608,0.24,Safe
6,10,0,1,6,3,37,56,1,1.1246628340259741,0.24,Deadlock
15,7,1,5,0,9,47,41,0,1.4889818976847742,0.92,Deadlock
19,6,5,2,1,8,0,78,1,1.9321800893771135,0.38,Safe
14,6,4,4,14,5,43,71,1,2.9388115198541085,0.99,Deadlock
4,9,4,4,13,3,0,24,1,2.367317498894603,0.3,Safe
10,1,5,3,8,6,43,93,0,1.751090811922768,0.19,Safe
8,7,1,6,1,9,48,68,1,1.223887597136744,0.62,Deadlock
10,6,2,5,11,5,24,85,1,1.0270894951680054,0.79,Safe
3,9,4,4,5,6,31,29,1,2.700045450472016,0.01,Deadlock
3,6,6,0,4,8,4,68,1,1.142189402758538,0.18,Safe
4,2,1,7,4,5,46,81,1,1.1827294994061734,0.47,Deadlock
16,10,6,0,8,2,17,92,0,2.224572439979486,0.39,Safe
19,5,2,2,2,9,37,91,1,1.9757271199083737,0.77,Deadlock
6,4,3,3,1,6,39,28,0,1.6206698566642548,0.15,Safe
9,4,4,2,15,8,48,84,0,1.5061242979960754,0.31,Safe
17,10,2,2,8,7,30,90,1,2.415135124316295,0.24,Safe
1,2,6,2,8,8,5,96,1,1.927968979165793,0.21,Safe
4,8,6,0,5,2,12,57,0,1.8373486502937713,0.16,Safe
13,1,2,5,1,3,23,40,1,1.5800570512448544,0.31,Deadlock
18,2,0,0,9,3,29,54,0,2.376867599195251,0.65,Safe
6,6,7,7,2,4,32,70,0,1.4838171187871665,0.26,Safe
5,8,1,7,0,3,31,64,0,2.6479604356987325,0.07,Deadlock
1,6,0,6,0,6,4,90,1,1.884234815695152,0.37,Deadlock
2,10,1,7,7,1,40,99,0,2.969931039108041,0.41,Safe
7,8,5,1,6,10,25,28,0,1.607981542165668,0.89,Deadlock
20,5,1,1,15,8,40,85,0,1.3947966926152915,0.92,Deadlock
12,7,5,3,15,2,29,95,0,1.5823294757319173,0.21,Safe
9,4,3,7,3,6,27,92,0,2.0129089611608713,0.87,Deadlock
18,5,4,5,10,9,11,30,0,2.3807760168266334,0.93,Deadlock
4,6,7,6,3,7,13,87,0,2.204998293140386,0.87,Deadlock
12,9,1,4,7,2,24,28,0,1.1922918107365217,0.62,Safe
2,5,0,7,5,2,7,58,1,2.698101969422389,0.71,Deadlock
2,3,4,4,5,7,15,53,1,1.5010685862892454,0.17,Safe
12,4,5,3,15,8,17,43,1,1.2120809841784983,0.62,Safe
1,7,6,1,3,1,6,86,1,1.7313321879060957,0.64,Safe
18,5,1,5,15,7,8,85,0,1.8906564317604515,0.6,Safe
13,7,4,4,0,7,39,40,1,2.9207349693551086,0.26,Deadlock
16,3,7,2,10,10,50,61,1,2.4121064724263688,0.65,Deadlock
13,7,5,3,1,10,15,62,1,1.3564921660799367,0.6,Safe
19,8,4,6,15,10,27,44,1,2.4516257783297553,0.78,Deadlock
7,6,1,2,12,8,9,90,0,1.3981855855433691,0.9,Deadlock
16,3,6,3,4,1,3,42,0,1.132156552359124,0.39,Safe
8,10,3,1,5,3,14,95,1,2.0034940310441525,0.5,Safe
19,10,7,5,3,8,11,50,1,2.1371672342870838,0.4,Safe
4,6,0,3,5,5,9,57,1,1.5697562099434117,0.88,Deadlock
1,8,0,2,3,5,12,23,0,1.8915026234461743,0.9,Deadlock
9,9,7,4,0,2,32,97,0,1.1665948963046224,0.4,Safe
8,8,6,1,11,5,1,49,0,1.5223618246446293,0.68,Safe
6,4,5,7,6,4,1,20,1,2.1254173269600933,0.91,Deadlock
17,9,2,3,15,4,37,48,0,1.544774101974163,0.77,Deadlock
18,9,2,7,12,2,19,68,1,1.0205930036489268,0.35,Safe
8,7,2,3,1,10,30,48,0,2.277759904616702,0.32,Safe
8,1,7,0,10,9,3,74,1,2.967972181953562,0.87,Deadlock
7,7,4,2,3,2,32,81,0,2.5888679567687722,0.95,Deadlock
20,1,3,4,9,4,12,20,1,1.003636977271717,0.22,Safe
12,3,7,3,3,5,46,96,1,1.009670269506689,0.7,Deadlock
3,2,5,3,15,9,0,86,1,1.5247898335055095,0.73,Deadlock
14,4,2,2,14,10,11,95,0,2.91497138375693,0.22,Safe
6,2,3,7,4,1,48,82,0,1.4254998000818464,0.48,Safe
1,5,0,6,11,6,38,40,0,2.828075263314351,0.09,Safe
16,8,7,6,8,6,46,82,0,2.4631122261327674,0.66,Safe
20,7,1,7,10,2,30,51,1,1.4259854701174974,0.11,Safe
12,6,2,1,2,8,36,64,0,1.5221509845164556,0.37,Safe
1,9,6,7,14,9,13,25,0,1.9424739558054525,0.69,Safe
17,4,2,4,1,5,11,35,0,2.7122694115296353,0.19,Deadlock
12,5,2,1,13,9,0,73,1,2.5539597645515117,0.16,Safe
13,2,5,1,7,8,5,23,0,2.8641805010314414,0.51,Safe
15,6,6,6,4,8,11,95,0,1.5936547996423693,0.71,Deadlock
18,3,2,3,15,4,35,38,1,1.7258386345225871,0.45,Deadlock
15,3,1,2,9,4,26,64,1,2.5273549370870567,0.14,Safe
13,6,1,5,11,1,17,55,1,1.681410365061706,0.63,Safe
15,7,0,7,15,2,38,38,1,1.0991557839470991,0.63,Deadlock
12,2,3,7,11,9,1,86,1,2.360259602354752,0.23,Safe
4,3,2,2,14,6,16,66,1,2.434175763648877,0.43,Safe
13,4,5,0,0,8,26,38,1,1.6276107921891958,0.35,Safe
11,7,2,5,9,2,2,79,1,2.682766791249537,0.85,Deadlock
16,7,0,2,1,4,43,62,1,2.92473558338769,0.68,Deadlock
7,8,5,4,14,4,43,86,1,1.9994174572593948,0.02,Deadlock
11,4,2,1,13,2,7,34,0,1.3855877361428293,0.32,Safe
6,2,1,0,4,2,18,56,0,1.932711297938366,0.03,Safe
14,8,6,2,7,2,3,46,1,1.2057757509372955,0.02,Safe
12,1,2,3,5,9,1,51,1,2.813165108136255,0.98,Deadlock
9,6,6,6,5,7,14,75,1,1.583501941826935,0.39,Safe
5,8,7,1,2,2,36,74,1,2.566152123524982,0.54,Deadlock
9,5,3,7,7,2,15,72,0,1.6722650548303883,0.96,Deadlock
12,9,4,1,2,8,7,74,0,2.4725378130251756,0.5,Safe
16,1,7,4,13,1,32,58,1,2.0732045747260592,0.5,Deadlock
13,9,1,2,3,2,21,55,1,2.399286688589525,0.41,Safe
15,8,5,1,12,1,28,74,1,1.318968735218061,0.55,Safe
18,8,1,6,6,4,11,81,1,2.888789235989731,0.93,Deadlock
2,9,2,2,12,10,28,76,0,2.095684314261282,0.72,Deadlock
6,3,4,3,7,10,23,85,1,2.9673762959284735,0.81,Deadlock
17,3,1,2,12,3,43,69,0,2.636561981121601,0.48,Safe
6,6,6,2,12,1,35,90,0,1.611963009792566,0.09,Safe
2,5,7,1,5,7,22,29,1,1.073339587927273,0.11,Safe
2,8,3,1,12,10,26,89,0,2.605806239782342,0.32,Safe
11,6,3,0,1,2,34,22,0,2.841311532571761,0.6,Safe
15,8,7,2,8,9,0,86,1,1.6012780383094534,0.94,Deadlock
4,8,2,1,3,6,15,96,1,2.9976044750420465,0.9,Deadlock
13,2,7,5,1,3,16,86,1,2.1795052263778167,0.91,Deadlock
16,6,2,5,1,3,6,57,0,2.3592664301836535,0.57,Deadlock
6,10,0,4,0,9,21,46,1,1.483093818095688,0.84,Deadlock
6,10,3,3,2,2,24,98,1,2.2915386790105217,0.06,Safe
7,10,6,3,10,5,44,48,0,2.6148065514391314,0.99,Deadlock
19,2,6,5,8,3,17,66,0,2.765487892433614,0.1,Safe
2,8,7,2,5,10,45,83,1,1.3528446942888182,0.59,Deadlock
2,10,3,3,1,7,14,96,1,2.5217009478677825,0.79,Deadlock
10,4,0,6,10,9,29,79,1,1.8927351117769053,0.48,Safe
11,1,7,0,11,9,21,50,0,1.597091053974841,0.16,Safe
20,3,7,2,9,5,10,92,0,2.00958835475526,0.35,Safe
8,3,7,1,11,6,28,23,1,2.1799454902500726,0.68,Safe
16,5,6,2,11,5,29,98,1,1.760486180033767,0.12,Safe
16,3,4,7,11,10,19,70,1,1.0220220947763468,0.1,Safe
8,3,4,4,1,3,5,78,0,2.0216683420319117,0.94,Deadlock
19,7,6,4,13,8,11,85,1,1.666112028751118,0.84,Deadlock
14,4,3,6,13,10,0,88,1,1.4325998857118778,0.25,Safe
6,4,0,6,12,10,14,97,1,1.7505071683665863,0.65,Safe
19,6,4,7,11,6,30,63,0,1.9523364806450003,0.47,Safe
18,9,5,1,3,4,28,84,1,2.0912180804623643,0.87,Deadlock
7,9,0,5,11,1,46,22,1,2.9316803890359493,0.11,Deadlock
1,3,4,3,5,8,5,95,1,1.9845242093539086,0.59,Safe
14,2,3,1,2,7,26,44,0,2.9451812032950464,0.35,Safe
4,2,2,4,12,1,49,26,1,1.2670326832098227,0.07,Deadlock
12,2,2,1,3,1,31,99,1,2.746070256319781,0.54,Deadlock
14,8,1,1,1,6,35,97,0,2.7145373675198488,0.44,Safe
10,10,3,7,13,2,16,93,1,2.9661210833749885,0.08,Safe
11,6,6,6,3,4,22,49,1,2.163843861352279,0.92,Deadlock
13,7,0,1,12,3,17,29,1,1.2454967214430066,0.42,Safe
17,6,3,5,0,9,29,56,1,1.8703974555099403,0.36,Deadlock
14,8,5,7,6,10,26,60,1,1.081044200301253,0.17,Safe
16,5,2,2,5,6,42,50,1,1.7693911255915504,0.44,Deadlock
13,4,0,1,8,10,30,23,0,2.079687894334356,0.23,Safe
14,4,0,0,0,7,1,77,0,2.166309314823864,0.53,Safe
7,2,5,1,7,8,46,77,1,2.2164709715612565,0.78,Deadlock
7,5,2,3,12,7,5,31,1,1.14181925712243,0.79,Safe
6,10,0,1,6,9,30,77,1,1.3542278470311546,0.67,Safe
